Date,pred_score
13-May-20,0.1
13-May-20,0
13-May-20,-0.2
13-May-20,-0.3
13-May-20,-0.5
13-May-20,0.3
12-May-20,0.1
12-May-20,-0.3
12-May-20,0.4
12-May-20,0.3
12-May-20,0.1
12-May-20,-0.4
12-May-20,0.1
12-May-20,0
12-May-20,0.7
12-May-20,0.1
12-May-20,0.4
12-May-20,0.7
11-May-20,0.1
11-May-20,0.3
11-May-20,0.8
11-May-20,0.3
11-May-20,0.1
11-May-20,-0.3
11-May-20,0
11-May-20,0
11-May-20,0
11-May-20,-0.6
11-May-20,-0.5
10-May-20,-0.8
10-May-20,-0.7
10-May-20,-0.4
10-May-20,0
10-May-20,0.9
10-May-20,-0.3
09-May-20,0.1
09-May-20,0.5
09-May-20,-0.5
09-May-20,0.6
09-May-20,0.1
09-May-20,0.1
08-May-20,0.5
08-May-20,0
08-May-20,-0.3
08-May-20,-0.8
08-May-20,-0.7
08-May-20,0.9
08-May-20,0.3
08-May-20,0
08-May-20,0.2
08-May-20,-0.6
08-May-20,-0.5
07-May-20,0.1
07-May-20,0
07-May-20,-0.4
07-May-20,0.7
07-May-20,0.1
07-May-20,0.1
07-May-20,0.2
07-May-20,-0.4
07-May-20,-0.2
07-May-20,0.3
07-May-20,0.1
07-May-20,0
07-May-20,-0.7
07-May-20,0.6
07-May-20,0.7
06-May-20,0
01-Dec-23,-0.1
01-Dec-23,0
01-Dec-23,0.1
01-Dec-23,0.1
01-Dec-23,0.1
01-Dec-23,0.7
01-Dec-23,-0.1
01-Dec-23,-0.3
01-Dec-23,-0.8
01-Dec-23,0.1
01-Dec-23,0.1
01-Dec-23,0.3
01-Dec-23,0.5
01-Dec-23,0
01-Dec-23,0.1
30-Nov-23,0.1
06-May-20,-0.2
06-May-20,0.5
06-May-20,0.9
06-May-20,0.1
06-May-20,0.1
06-May-20,0.1
06-May-20,-0.3
06-May-20,0.1
06-May-20,-0.7
06-May-20,0.4
05-May-20,0.1
05-May-20,0.1
05-May-20,0.1
05-May-20,0.3
05-May-20,0.1
05-May-20,0.1
05-May-20,0.1
05-May-20,0.1
05-May-20,-0.2
05-May-20,0.1
05-May-20,0.7
05-May-20,0.1
05-May-20,0.8
04-May-20,0.1
04-May-20,-0.4
04-May-20,0.1
04-May-20,0.3
04-May-20,0.1
04-May-20,0.1
04-May-20,-0.1
04-May-20,0.1
04-May-20,0.1
04-May-20,0.1
04-May-20,0.1
04-May-20,-0.3
03-May-20,-0.4
03-May-20,0.1
03-May-20,-0.6
03-May-20,-0.1
03-May-20,0.1
03-May-20,-0.1
02-May-20,0.1
02-May-20,0.4
02-May-20,-0.2
02-May-20,-0.5
02-May-20,0.5
02-May-20,0.1
01-May-20,0.5
01-May-20,0
01-May-20,-0.5
01-May-20,0.5
01-May-20,-0.2
01-May-20,0.2
01-May-20,0.1
01-May-20,-0.3
01-May-20,0.1
01-May-20,0
01-May-20,-0.1
01-May-20,-0.4
30-Apr-20,-0.8
30-Apr-20,0
30-Apr-20,0.7
30-Apr-20,0.4
30-Apr-20,0.2
30-Apr-20,0.3
30-Apr-20,0.1
30-Apr-20,0.3
30-Apr-20,0.3
30-Apr-20,0
30-Apr-20,-0.3
30-Apr-20,0.1
30-Apr-20,-0.1
30-Apr-20,0.1
30-Apr-20,0.1
30-Apr-20,0.1
29-Apr-20,0.1
29-Apr-20,-0.2
29-Apr-20,-0.6
29-Apr-20,-0.4
29-Apr-20,0.4
29-Apr-20,-0.5
29-Apr-20,0.2
29-Apr-20,0
29-Apr-20,0.1
29-Apr-20,0.1
29-Apr-20,-0.7
29-Apr-20,0
29-Apr-20,-0.6
29-Apr-20,0.1
29-Apr-20,0.1
28-Apr-20,0.3
28-Apr-20,0.1
28-Apr-20,0
28-Apr-20,-0.1
28-Apr-20,-0.1
28-Apr-20,0.1
28-Apr-20,0.3
28-Apr-20,0.1
28-Apr-20,0
28-Apr-20,0
28-Apr-20,0.1
28-Apr-20,0.5
27-Apr-20,-0.6
27-Apr-20,0
27-Apr-20,0
27-Apr-20,0
27-Apr-20,-0.1
27-Apr-20,0
27-Apr-20,0.3
27-Apr-20,0.8
27-Apr-20,-0.2
27-Apr-20,0
27-Apr-20,0.2
26-Apr-20,-0.3
26-Apr-20,-0.7
26-Apr-20,-0.7
26-Apr-20,-0.8
26-Apr-20,0
26-Apr-20,0.1
25-Apr-20,-0.7
25-Apr-20,0.1
25-Apr-20,0
25-Apr-20,0.2
25-Apr-20,-0.2
25-Apr-20,-0.8
24-Apr-20,-0.1
24-Apr-20,0
24-Apr-20,0.3
24-Apr-20,0
24-Apr-20,-0.6
24-Apr-20,0.5
24-Apr-20,0.1
24-Apr-20,0
24-Apr-20,0
24-Apr-20,-0.4
23-Apr-20,-0.1
23-Apr-20,-0.5
23-Apr-20,-0.4
23-Apr-20,-0.8
23-Apr-20,0.1
23-Apr-20,0
23-Apr-20,-0.1
23-Apr-20,0
23-Apr-20,0
23-Apr-20,-0.2
23-Apr-20,0
23-Apr-20,-0.6
23-Apr-20,0
23-Apr-20,-0.5
22-Apr-20,0.8
22-Apr-20,0.1
22-Apr-20,-0.6
22-Apr-20,0.1
22-Apr-20,0.8
22-Apr-20,0.7
22-Apr-20,0.2
22-Apr-20,0.3
22-Apr-20,0.1
22-Apr-20,-0.3
22-Apr-20,-0.7
30-Nov-23,0.8
30-Nov-23,-0.8
30-Nov-23,0.9
30-Nov-23,0.1
30-Nov-23,0.3
30-Nov-23,0.4
30-Nov-23,0.1
30-Nov-23,0.2
30-Nov-23,0.7
30-Nov-23,-0.7
30-Nov-23,0.3
30-Nov-23,0.1
30-Nov-23,0.3
30-Nov-23,-0.6
30-Nov-23,-0.9
30-Nov-23,0.5
21-Apr-20,0.1
21-Apr-20,0.1
21-Apr-20,-0.4
21-Apr-20,-0.2
21-Apr-20,-0.5
21-Apr-20,-0.3
21-Apr-20,0.4
21-Apr-20,0.4
21-Apr-20,0.1
21-Apr-20,-0.3
21-Apr-20,-0.6
21-Apr-20,-0.2
20-Apr-20,0.2
20-Apr-20,0.1
20-Apr-20,-0.8
20-Apr-20,0.1
20-Apr-20,0
20-Apr-20,0.5
20-Apr-20,-0.6
20-Apr-20,0.3
20-Apr-20,0.1
20-Apr-20,0.2
20-Apr-20,0.1
20-Apr-20,0.5
20-Apr-20,0.1
20-Apr-20,-0.5
20-Apr-20,0.8
19-Apr-20,0.5
19-Apr-20,-0.7
19-Apr-20,-0.8
19-Apr-20,-0.5
19-Apr-20,0.8
19-Apr-20,0.1
18-Apr-20,-0.6
18-Apr-20,-0.3
18-Apr-20,0.3
18-Apr-20,-0.4
18-Apr-20,-0.8
18-Apr-20,0.1
17-Apr-20,0.3
17-Apr-20,0.2
17-Apr-20,-0.3
17-Apr-20,0.1
17-Apr-20,0.2
17-Apr-20,0.1
17-Apr-20,0.4
17-Apr-20,0.1
17-Apr-20,0.1
17-Apr-20,0.1
17-Apr-20,0.3
17-Apr-20,0.1
16-Apr-20,-0.7
16-Apr-20,-0.6
16-Apr-20,0.1
16-Apr-20,-0.4
16-Apr-20,-0.5
16-Apr-20,-0.7
16-Apr-20,0.1
16-Apr-20,0.1
16-Apr-20,-0.6
16-Apr-20,0.1
16-Apr-20,0.4
15-Apr-20,0.1
15-Apr-20,0.1
15-Apr-20,0.1
15-Apr-20,0.1
15-Apr-20,0.6
15-Apr-20,0.1
15-Apr-20,-0.3
15-Apr-20,0.1
15-Apr-20,0.1
15-Apr-20,0.1
15-Apr-20,-0.2
15-Apr-20,0.5
15-Apr-20,-0.3
14-Apr-20,0.7
14-Apr-20,0.3
14-Apr-20,0.1
14-Apr-20,0.6
14-Apr-20,0.5
14-Apr-20,0.8
14-Apr-20,0.1
14-Apr-20,0
14-Apr-20,0.2
14-Apr-20,0.3
14-Apr-20,0.4
13-Apr-20,0.1
13-Apr-20,-0.4
13-Apr-20,0.1
13-Apr-20,-0.6
13-Apr-20,0.1
13-Apr-20,-0.5
13-Apr-20,-0.3
13-Apr-20,0
13-Apr-20,-0.4
13-Apr-20,-0.2
12-Apr-20,-0.3
12-Apr-20,-0.2
12-Apr-20,-0.3
12-Apr-20,-0.7
12-Apr-20,-0.5
12-Apr-20,-0.6
11-Apr-20,-0.4
11-Apr-20,-0.1
11-Apr-20,0.2
11-Apr-20,0.1
11-Apr-20,-0.7
11-Apr-20,-0.2
10-Apr-20,-0.3
10-Apr-20,0.4
10-Apr-20,0.1
10-Apr-20,-0.6
10-Apr-20,0.3
10-Apr-20,-0.4
10-Apr-20,-0.8
10-Apr-20,-0.7
10-Apr-20,-0.7
10-Apr-20,0
10-Apr-20,0.1
10-Apr-20,0.2
10-Apr-20,0.3
09-Apr-20,-0.1
09-Apr-20,-0.5
09-Apr-20,0.1
09-Apr-20,0.1
09-Apr-20,-0.3
09-Apr-20,0.1
09-Apr-20,0.1
09-Apr-20,-0.7
09-Apr-20,0.1
09-Apr-20,0.3
09-Apr-20,-0.6
09-Apr-20,0.1
09-Apr-20,-0.8
08-Apr-20,0.1
08-Apr-20,0.3
08-Apr-20,0.3
08-Apr-20,0.1
08-Apr-20,0.3
08-Apr-20,0.1
08-Apr-20,0.1
08-Apr-20,0.5
08-Apr-20,0.1
08-Apr-20,0.1
08-Apr-20,-0.7
08-Apr-20,-0.4
08-Apr-20,0.1
07-Apr-20,0.1
07-Apr-20,0.1
07-Apr-20,0.1
07-Apr-20,0.1
07-Apr-20,0.3
07-Apr-20,0.1
07-Apr-20,0.1
07-Apr-20,-0.4
07-Apr-20,0.8
07-Apr-20,0.1
07-Apr-20,-0.3
07-Apr-20,-0.5
07-Apr-20,0.3
30-Nov-23,-0.5
30-Nov-23,0.5
30-Nov-23,-0.7
30-Nov-23,0.1
30-Nov-23,0.1
30-Nov-23,0.1
29-Nov-23,-0.3
29-Nov-23,0.5
29-Nov-23,-0.6
29-Nov-23,0.5
29-Nov-23,0.3
29-Nov-23,0.6
29-Nov-23,0.9
29-Nov-23,-0.5
29-Nov-23,-0.8
29-Nov-23,0.1
07-Apr-20,0.1
06-Apr-20,-0.6
06-Apr-20,0.7
06-Apr-20,0.5
06-Apr-20,-0.4
06-Apr-20,0.1
06-Apr-20,0.1
06-Apr-20,0.3
06-Apr-20,0.4
06-Apr-20,0.1
06-Apr-20,0.1
06-Apr-20,0.1
06-Apr-20,0.3
05-Apr-20,0.1
05-Apr-20,0.1
05-Apr-20,0.1
05-Apr-20,-0.3
05-Apr-20,-0.7
05-Apr-20,-0.8
04-Apr-20,-0.4
04-Apr-20,-0.7
04-Apr-20,0.4
04-Apr-20,-0.2
04-Apr-20,0.1
04-Apr-20,0.3
04-Apr-20,0.1
04-Apr-20,-0.6
04-Apr-20,0.1
03-Apr-20,0.1
03-Apr-20,0.1
03-Apr-20,-0.2
03-Apr-20,-0.6
03-Apr-20,-0.7
03-Apr-20,0.1
03-Apr-20,-0.5
03-Apr-20,-0.3
03-Apr-20,0.1
03-Apr-20,0.3
02-Apr-20,0.1
02-Apr-20,0.1
02-Apr-20,-0.4
02-Apr-20,0.5
02-Apr-20,-0.8
02-Apr-20,0.1
02-Apr-20,0.1
02-Apr-20,-0.6
02-Apr-20,0.1
02-Apr-20,0.5
02-Apr-20,-0.5
02-Apr-20,0.1
02-Apr-20,-0.3
01-Apr-20,0.5
01-Apr-20,0.1
01-Apr-20,-0.4
01-Apr-20,0.3
01-Apr-20,0.1
01-Apr-20,-0.6
01-Apr-20,0.1
01-Apr-20,-0.7
01-Apr-20,0.1
01-Apr-20,0.1
01-Apr-20,0.1
01-Apr-20,0.1
01-Apr-20,-0.3
01-Apr-20,0.3
31-Mar-20,-0.1
31-Mar-20,-0.2
31-Mar-20,0.1
31-Mar-20,0.5
31-Mar-20,-0.4
31-Mar-20,0.1
31-Mar-20,0.7
31-Mar-20,0.3
31-Mar-20,-0.6
31-Mar-20,0.1
31-Mar-20,0.1
30-Mar-20,-0.3
30-Mar-20,0.1
30-Mar-20,0.4
30-Mar-20,0.3
30-Mar-20,0.1
30-Mar-20,-0.2
30-Mar-20,0.8
30-Mar-20,-0.1
30-Mar-20,0.1
30-Mar-20,0.7
30-Mar-20,0.1
30-Mar-20,-0.4
29-Mar-20,0.1
29-Mar-20,-0.3
29-Mar-20,-0.7
29-Mar-20,-0.1
29-Mar-20,-0.2
29-Mar-20,0.5
28-Mar-20,-0.3
28-Mar-20,0.1
28-Mar-20,0
28-Mar-20,0
28-Mar-20,-0.2
28-Mar-20,0.3
27-Mar-20,0.1
27-Mar-20,-0.9
27-Mar-20,0.1
27-Mar-20,0.1
27-Mar-20,0.1
27-Mar-20,0.5
27-Mar-20,-0.3
27-Mar-20,0
27-Mar-20,-0.4
27-Mar-20,-0.7
27-Mar-20,0.1
26-Mar-20,0.6
26-Mar-20,-0.5
26-Mar-20,-0.4
26-Mar-20,0
26-Mar-20,0.1
26-Mar-20,0
26-Mar-20,-0.6
26-Mar-20,-0.3
26-Mar-20,0
26-Mar-20,-0.8
26-Mar-20,0.1
25-Mar-20,0
25-Mar-20,0.1
25-Mar-20,0.1
25-Mar-20,0
25-Mar-20,-0.3
25-Mar-20,0
25-Mar-20,0.1
25-Mar-20,0
25-Mar-20,-0.7
25-Mar-20,0.4
24-Mar-20,0.2
24-Mar-20,0
24-Mar-20,0
24-Mar-20,0.3
24-Mar-20,-0.1
24-Mar-20,-0.4
24-Mar-20,0.4
24-Mar-20,0.5
24-Mar-20,0
24-Mar-20,-0.4
24-Mar-20,0
24-Mar-20,-0.1
23-Mar-20,0.4
23-Mar-20,-0.2
23-Mar-20,-0.5
23-Mar-20,0.1
23-Mar-20,0.9
23-Mar-20,-0.8
23-Mar-20,0.1
23-Mar-20,0.3
23-Mar-20,-0.9
23-Mar-20,0.1
23-Mar-20,0.1
23-Mar-20,0.3
22-Mar-20,0.1
22-Mar-20,-0.7
22-Mar-20,-0.6
22-Mar-20,0.1
29-Nov-23,-0.7
29-Nov-23,0.8
29-Nov-23,0.8
29-Nov-23,-0.5
29-Nov-23,0.7
29-Nov-23,0.1
29-Nov-23,0.5
29-Nov-23,-0.2
29-Nov-23,0.1
28-Nov-23,0.3
28-Nov-23,0.2
28-Nov-23,-0.3
28-Nov-23,0.1
28-Nov-23,0.1
28-Nov-23,-0.3
28-Nov-23,0.7
22-Mar-20,-0.6
22-Mar-20,0.4
21-Mar-20,-0.8
21-Mar-20,-0.9
21-Mar-20,-0.4
21-Mar-20,0.1
21-Mar-20,0.1
21-Mar-20,-0.2
21-Mar-20,0.1
21-Mar-20,-0.7
20-Mar-20,-0.3
20-Mar-20,0.6
20-Mar-20,-0.5
20-Mar-20,0.4
20-Mar-20,-0.2
20-Mar-20,0.3
20-Mar-20,0.1
20-Mar-20,0.1
20-Mar-20,-0.8
20-Mar-20,0.1
20-Mar-20,0.1
20-Mar-20,0.4
20-Mar-20,0.8
19-Mar-20,-0.2
19-Mar-20,0.6
19-Mar-20,-0.7
19-Mar-20,0.1
19-Mar-20,0.5
19-Mar-20,0.2
19-Mar-20,0.1
19-Mar-20,-0.8
19-Mar-20,0.1
19-Mar-20,0
19-Mar-20,0
19-Mar-20,0.7
19-Mar-20,0.3
19-Mar-20,0.1
19-Mar-20,0
18-Mar-20,0.1
18-Mar-20,0.1
18-Mar-20,0.3
18-Mar-20,0.2
18-Mar-20,0.1
18-Mar-20,0
18-Mar-20,0.1
18-Mar-20,0.1
18-Mar-20,0.1
18-Mar-20,0
18-Mar-20,0
18-Mar-20,0
18-Mar-20,0
18-Mar-20,0
18-Mar-20,0.1
18-Mar-20,-0.4
17-Mar-20,0
17-Mar-20,0.2
17-Mar-20,0.1
17-Mar-20,0.1
17-Mar-20,0.7
17-Mar-20,0.4
17-Mar-20,-0.3
17-Mar-20,0.3
17-Mar-20,0.1
17-Mar-20,0.2
17-Mar-20,0
17-Mar-20,0
17-Mar-20,-0.5
17-Mar-20,-0.2
17-Mar-20,0.4
16-Mar-20,-0.9
16-Mar-20,0
16-Mar-20,-0.2
16-Mar-20,-0.5
16-Mar-20,0
16-Mar-20,0.7
16-Mar-20,-0.3
16-Mar-20,0.1
16-Mar-20,0.5
16-Mar-20,0
16-Mar-20,-0.2
16-Mar-20,-0.8
16-Mar-20,-0.9
16-Mar-20,0
16-Mar-20,-0.3
16-Mar-20,-0.6
16-Mar-20,-0.4
15-Mar-20,-0.7
15-Mar-20,0
15-Mar-20,-0.4
15-Mar-20,-0.7
15-Mar-20,0.1
15-Mar-20,0.4
15-Mar-20,0.1
15-Mar-20,0.3
15-Mar-20,0
15-Mar-20,0.2
15-Mar-20,-0.3
14-Mar-20,0.3
14-Mar-20,0.4
14-Mar-20,0.6
14-Mar-20,-0.8
14-Mar-20,-0.6
14-Mar-20,-0.1
13-Mar-20,0
13-Mar-20,-0.3
13-Mar-20,-0.4
13-Mar-20,0
13-Mar-20,-0.5
13-Mar-20,0
13-Mar-20,0
13-Mar-20,-0.7
13-Mar-20,-0.3
13-Mar-20,0.2
12-Mar-20,-0.1
12-Mar-20,-0.5
12-Mar-20,-0.3
12-Mar-20,-0.8
12-Mar-20,-0.2
12-Mar-20,-0.4
12-Mar-20,-0.6
12-Mar-20,-0.5
12-Mar-20,0.1
12-Mar-20,-0.9
12-Mar-20,-0.3
12-Mar-20,-0.6
12-Mar-20,-0.2
12-Mar-20,0.1
12-Mar-20,-0.4
12-Mar-20,0.1
12-Mar-20,-0.8
12-Mar-20,0.1
11-Mar-20,-0.7
11-Mar-20,0.8
11-Mar-20,0.1
11-Mar-20,0.1
11-Mar-20,-0.7
11-Mar-20,0.3
11-Mar-20,-0.1
11-Mar-20,0.1
11-Mar-20,-0.7
11-Mar-20,0.1
11-Mar-20,0.1
11-Mar-20,0.3
11-Mar-20,0.5
10-Mar-20,-0.2
10-Mar-20,0.1
10-Mar-20,-0.4
10-Mar-20,0.1
10-Mar-20,-0.3
10-Mar-20,0.4
10-Mar-20,0.1
10-Mar-20,0.1
10-Mar-20,0.4
10-Mar-20,0.4
10-Mar-20,0.1
10-Mar-20,-0.3
10-Mar-20,-0.3
09-Mar-20,-0.6
09-Mar-20,0.1
09-Mar-20,-0.8
28-Nov-23,0.7
28-Nov-23,-0.6
28-Nov-23,0.1
28-Nov-23,-0.2
28-Nov-23,-0.7
28-Nov-23,0.8
27-Nov-23,0.9
27-Nov-23,-0.3
27-Nov-23,0.1
27-Nov-23,0.4
27-Nov-23,0.1
27-Nov-23,-0.7
27-Nov-23,-0.8
27-Nov-23,0.8
27-Nov-23,0.6
27-Nov-23,0.3
09-Mar-20,0.1
09-Mar-20,-0.6
09-Mar-20,0.1
09-Mar-20,0.1
09-Mar-20,-0.9
09-Mar-20,0.1
09-Mar-20,-0.8
09-Mar-20,0.1
09-Mar-20,-0.9
08-Mar-20,0.7
08-Mar-20,0.4
08-Mar-20,-0.5
08-Mar-20,0.1
08-Mar-20,0.7
08-Mar-20,0.5
07-Mar-20,0.1
07-Mar-20,-0.2
07-Mar-20,0.5
07-Mar-20,0.1
07-Mar-20,0.8
07-Mar-20,0.1
06-Mar-20,-0.4
06-Mar-20,0.2
06-Mar-20,0.1
06-Mar-20,0.3
06-Mar-20,0.1
06-Mar-20,0.4
06-Mar-20,0.5
06-Mar-20,-0.6
05-Mar-20,0.1
05-Mar-20,0.8
05-Mar-20,0.1
05-Mar-20,0.3
05-Mar-20,0.1
05-Mar-20,0.4
05-Mar-20,0.1
05-Mar-20,0.1
05-Mar-20,-0.7
05-Mar-20,0.1
05-Mar-20,0.5
05-Mar-20,0.4
04-Mar-20,0.8
04-Mar-20,-0.6
04-Mar-20,-0.5
04-Mar-20,0.5
04-Mar-20,-0.7
04-Mar-20,0.6
04-Mar-20,0.1
04-Mar-20,-0.6
04-Mar-20,-0.4
04-Mar-20,0.1
04-Mar-20,-0.5
04-Mar-20,0.8
04-Mar-20,0.3
04-Mar-20,-0.8
03-Mar-20,0.1
03-Mar-20,-0.3
03-Mar-20,0.3
03-Mar-20,0.4
03-Mar-20,-0.2
03-Mar-20,-0.4
03-Mar-20,-0.2
03-Mar-20,-0.7
03-Mar-20,0.1
03-Mar-20,0.4
03-Mar-20,-0.6
03-Mar-20,0.5
03-Mar-20,0.3
03-Mar-20,-0.5
02-Mar-20,0.3
02-Mar-20,-0.3
02-Mar-20,0.4
02-Mar-20,-0.6
02-Mar-20,0.4
02-Mar-20,0.1
02-Mar-20,-0.7
02-Mar-20,0.1
02-Mar-20,0.7
02-Mar-20,0.2
02-Mar-20,0.5
01-Mar-20,0.6
01-Mar-20,0.1
01-Mar-20,0.4
01-Mar-20,0.1
01-Mar-20,-0.4
29-Feb-20,-0.7
29-Feb-20,-0.5
29-Feb-20,0.2
29-Feb-20,-0.6
29-Feb-20,0.3
29-Feb-20,0.2
28-Feb-20,0.5
28-Feb-20,-0.7
28-Feb-20,0.2
28-Feb-20,-0.3
28-Feb-20,0.1
28-Feb-20,0.1
28-Feb-20,0.7
28-Feb-20,-0.8
28-Feb-20,0.1
28-Feb-20,0.1
28-Feb-20,0.4
28-Feb-20,0.7
27-Feb-20,-0.3
27-Feb-20,0.1
27-Feb-20,-0.5
27-Feb-20,0.1
27-Feb-20,-0.6
27-Feb-20,0.3
27-Feb-20,-0.2
27-Feb-20,0.3
27-Feb-20,0.1
27-Feb-20,-0.7
27-Feb-20,-0.5
27-Feb-20,-0.7
27-Feb-20,0.1
27-Feb-20,-0.4
27-Feb-20,0.1
27-Feb-20,-0.6
26-Feb-20,-0.3
26-Feb-20,0.5
26-Feb-20,-0.2
26-Feb-20,0.5
26-Feb-20,-0.1
26-Feb-20,0.1
26-Feb-20,-0.3
26-Feb-20,0.1
26-Feb-20,-0.6
26-Feb-20,0.3
26-Feb-20,-0.4
26-Feb-20,0.1
26-Feb-20,-0.3
25-Feb-20,0.1
25-Feb-20,0.1
25-Feb-20,0.1
25-Feb-20,-0.2
25-Feb-20,0.1
25-Feb-20,0.5
25-Feb-20,0.1
25-Feb-20,0.1
25-Feb-20,0.4
25-Feb-20,0.1
25-Feb-20,0.5
25-Feb-20,0.5
21-Feb-20,0.1
21-Feb-20,0.7
21-Feb-20,-0.3
21-Feb-20,0.1
21-Feb-20,0.3
20-Feb-20,-0.1
20-Feb-20,-0.7
20-Feb-20,0.2
20-Feb-20,-0.8
20-Feb-20,0.1
20-Feb-20,-0.1
20-Feb-20,0.1
20-Feb-20,-0.6
20-Feb-20,0.5
20-Feb-20,0.4
20-Feb-20,0.1
20-Feb-20,-0.7
20-Feb-20,0.1
20-Feb-20,-0.2
20-Feb-20,0.3
20-Feb-20,0.8
20-Feb-20,0.7
19-Feb-20,0.4
19-Feb-20,-0.3
19-Feb-20,0.1
19-Feb-20,0.1
19-Feb-20,0.5
19-Feb-20,0.1
19-Feb-20,0.1
19-Feb-20,0.6
19-Feb-20,0.4
19-Feb-20,0.3
19-Feb-20,-0.4
19-Feb-20,0.1
19-Feb-20,0.1
19-Feb-20,0.5
19-Feb-20,0.1
19-Feb-20,0.1
19-Feb-20,0.1
19-Feb-20,-0.5
18-Feb-20,0.1
18-Feb-20,0.3
18-Feb-20,0.3
18-Feb-20,-0.6
18-Feb-20,0.6
18-Feb-20,-0.2
18-Feb-20,0.3
18-Feb-20,0.1
18-Feb-20,-0.3
18-Feb-20,-0.7
18-Feb-20,0.9
18-Feb-20,0.1
17-Feb-20,-0.5
17-Feb-20,0.3
17-Feb-20,-0.3
17-Feb-20,-0.4
17-Feb-20,0.2
17-Feb-20,-0.7
17-Feb-20,-0.2
17-Feb-20,-0.8
17-Feb-20,0.1
17-Feb-20,0.6
17-Feb-20,0.8
17-Feb-20,0.1
17-Feb-20,-0.3
17-Feb-20,-0.6
16-Feb-20,0.7
16-Feb-20,-0.5
16-Feb-20,0.1
16-Feb-20,0.4
16-Feb-20,0.8
16-Feb-20,-0.4
16-Feb-20,0.7
16-Feb-20,0.6
16-Feb-20,-0.6
15-Feb-20,-0.8
15-Feb-20,0.1
15-Feb-20,-0.7
15-Feb-20,0.5
15-Feb-20,0.1
15-Feb-20,-0.6
14-Feb-20,-0.2
14-Feb-20,0.4
14-Feb-20,0.1
14-Feb-20,0.6
14-Feb-20,0.8
14-Feb-20,0.3
14-Feb-20,0.7
14-Feb-20,0.8
14-Feb-20,0.1
14-Feb-20,-0.5
14-Feb-20,-0.7
14-Feb-20,0.1
14-Feb-20,-0.8
14-Feb-20,0.9
13-Feb-20,-0.4
13-Feb-20,0.2
13-Feb-20,0.1
13-Feb-20,0.3
13-Feb-20,0.1
13-Feb-20,-0.7
13-Feb-20,0.9
13-Feb-20,0.5
13-Feb-20,-0.6
13-Feb-20,-0.8
13-Feb-20,0.1
13-Feb-20,0.8
13-Feb-20,-0.2
13-Feb-20,0.4
13-Feb-20,0.3
13-Feb-20,0.7
13-Feb-20,0.8
12-Feb-20,0.3
12-Feb-20,-0.4
12-Feb-20,0.6
12-Feb-20,0.8
12-Feb-20,-0.3
12-Feb-20,-0.3
12-Feb-20,0.4
12-Feb-20,0.7
12-Feb-20,-0.5
12-Feb-20,0.6
12-Feb-20,0.2
12-Feb-20,0.6
12-Feb-20,0.1
12-Feb-20,0.7
12-Feb-20,0.4
12-Feb-20,0.8
12-Feb-20,-0.7
12-Feb-20,0.9
12-Feb-20,-0.4
11-Feb-20,0.3
11-Feb-20,0.5
11-Feb-20,0.4
11-Feb-20,0.1
11-Feb-20,0.3
11-Feb-20,0.6
11-Feb-20,0.7
11-Feb-20,-0.3
11-Feb-20,0.1
11-Feb-20,0.2
11-Feb-20,-0.5
24-Nov-23,0.3
24-Nov-23,0.7
24-Nov-23,0.1
24-Nov-23,0.2
24-Nov-23,-0.4
24-Nov-23,0.1
24-Nov-23,0.2
24-Nov-23,0.3
24-Nov-23,-0.5
24-Nov-23,-0.2
23-Nov-23,-0.3
23-Nov-23,0.4
23-Nov-23,-0.4
23-Nov-23,0.5
23-Nov-23,-0.1
23-Nov-23,0.6
11-Feb-20,0.1
11-Feb-20,-0.6
11-Feb-20,-0.7
11-Feb-20,0.1
11-Feb-20,0.4
11-Feb-20,0
11-Feb-20,0.3
11-Feb-20,0.8
10-Feb-20,0.5
10-Feb-20,0.3
10-Feb-20,0.7
10-Feb-20,-0.4
10-Feb-20,0.3
10-Feb-20,0.8
10-Feb-20,-0.3
10-Feb-20,-0.2
10-Feb-20,0.7
10-Feb-20,0.1
10-Feb-20,0.4
10-Feb-20,0.1
10-Feb-20,-0.5
10-Feb-20,0.6
10-Feb-20,0
09-Feb-20,0.3
09-Feb-20,-0.7
09-Feb-20,-0.6
09-Feb-20,-0.9
09-Feb-20,-0.4
09-Feb-20,0.4
09-Feb-20,-0.3
09-Feb-20,0.3
09-Feb-20,-0.5
08-Feb-20,-0.4
08-Feb-20,0.7
08-Feb-20,-0.6
08-Feb-20,0.2
08-Feb-20,-0.2
08-Feb-20,0.1
07-Feb-20,-0.3
07-Feb-20,-0.5
07-Feb-20,0.7
07-Feb-20,-0.2
07-Feb-20,0.7
07-Feb-20,0.1
07-Feb-20,-0.6
07-Feb-20,0.1
07-Feb-20,0.9
07-Feb-20,0.1
07-Feb-20,-0.7
07-Feb-20,0.3
07-Feb-20,0.3
06-Feb-20,0.2
06-Feb-20,0.8
06-Feb-20,-0.8
06-Feb-20,-0.5
06-Feb-20,0.4
06-Feb-20,0.3
06-Feb-20,0.5
06-Feb-20,0.9
06-Feb-20,0.1
06-Feb-20,0.1
06-Feb-20,-0.4
06-Feb-20,-0.8
06-Feb-20,0.4
06-Feb-20,0.8
05-Feb-20,-0.3
05-Feb-20,0.5
05-Feb-20,-0.2
05-Feb-20,-0.6
05-Feb-20,0.4
05-Feb-20,0.6
05-Feb-20,-0.3
05-Feb-20,-0.7
05-Feb-20,0.4
05-Feb-20,-0.1
05-Feb-20,0.2
